----- RESPONSE DELIMITER -----
ID: Spain_411
----- RESPONSE DELIMITER -----
Answer 75: Finnish DPA found media company violated GDPR by requiring excessive identity verification for data access requests. Controller mandated in-person delivery of signed forms with SSN and photo ID verification as standard practice. DPA ruled this violated data minimization principle (Art 5(1)(c)) and failed to facilitate data subject rights (Art 12(2)). Controller ordered to change policy and reprocess the data subject's request.
Answer 76: NOT_DISCUSSED
Answer 77: 5;12
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_91
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Office of the Data Protection Commissioner
Answer 3: NO
Answer 4: 2021
Answer 5: 6
Answer 6: 1
Answer 7: Tax Administration
Answer 8: PUBLIC
Answer 9: NOT_APPLICABLE
Answer 10: STATE
Answer 11: CONTROLLER
Answer 12: TAX
Answer 13: NOT_APPLICABLE
Answer 14: NOT_DISCUSSED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: YES
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: YES
Answer 47: YES
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: Finnish Tax Administration required data subject to submit signed paper form for access request and refused to deliver data to agent. DPA found violations of Article 12(2) for failing to facilitate data subject rights. Ordered compliance with GDPR and processing of original request.
Answer 76: NOT_DISCUSSED
Answer 77: 12
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_92
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Office of the Data Protection Ombudsman
Answer 3: NO
Answer 4: 2025
Answer 5: 5
Answer 6: 1
Answer 7: University Pharmacy
Answer 8: PUBLIC
Answer 9: NOT_APPLICABLE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: HEALTH
Answer 13: NOT_APPLICABLE
Answer 14: MARKETING;PROBLEMATIC_THIRD_PARTY_SHARING_STATED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: BREACHED
Answer 27: NOT_DISCUSSED
Answer 28: YES
Answer 29: PATIENTS
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: The controller claimed processing was lawful but the DPA found breaches of Articles 5(1)(f) and 32 regarding security of processing health data transmitted to third-party monitoring services.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: YES
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 1100000
Answer 55: EUR
Answer 56: YES
Answer 57: 338992444
Answer 58: EUR
Answer 59: AGGRAVATING
Answer 60: AGGRAVATING
Answer 61: NEUTRAL
Answer 62: AGGRAVATING
Answer 63: NEUTRAL
Answer 64: NEUTRAL
Answer 65: AGGRAVATING
Answer 66: NEUTRAL
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: MITIGATING
Answer 70: YES
Answer 71: YES_FIRST_TIME
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: Guidelines 4/2022 on the calculation of administrative fines under the GDPR;Guidelines on the application and imposition of administrative fines under Regulation 2016/679
Answer 75: University Pharmacy transmitted health data (medicine browsing/purchase information) to third-party monitoring services (Google, Meta, New Relic) without adequate security measures. The DPA found breaches of Articles 5(1)(f) and 32 GDPR. The infringement lasted approximately four years during GDPR application period and affected a large number of data subjects. The penalty was imposed due to the serious nature of processing sensitive health data.
Answer 76: The DPA systematically discussed Article 83(2) factors. Aggravating factors included nature/duration of infringement, intentional/negligent character, technical/organizational measures, and categories of personal data affected. Mitigating factor was that controller's revenues support education/research. Neutral factors included actions to mitigate damage and cooperation with authority.
Answer 77: 5;32
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_93
----- RESPONSE DELIMITER -----
Answer 1: NOT_DISCUSSED
Answer 2: NOT_DISCUSSED
Answer 3: NOT_DISCUSSED
Answer 4: NOT_DISCUSSED
Answer 5: NOT_DISCUSSED
Answer 6: NOT_DISCUSSED
Answer 7: NOT_DISCUSSED
Answer 8: NOT_DISCUSSED
Answer 9: NOT_DISCUSSED
Answer 10: NOT_DISCUSSED
Answer 11: NOT_DISCUSSED
Answer 12: NOT_DISCUSSED
Answer 13: NOT_DISCUSSED
Answer 14: NOT_DISCUSSED
Answer 15: NOT_DISCUSSED
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NOT_DISCUSSED
Answer 19: NOT_DISCUSSED
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NOT_DISCUSSED
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NOT_DISCUSSED
Answer 46: NOT_DISCUSSED
Answer 47: NOT_DISCUSSED
Answer 48: NOT_DISCUSSED
Answer 49: NOT_DISCUSSED
Answer 50: NOT_DISCUSSED
Answer 51: NOT_DISCUSSED
Answer 52: NOT_DISCUSSED
Answer 53: NOT_DISCUSSED
Answer 54: NOT_DISCUSSED
Answer 55: NOT_DISCUSSED
Answer 56: NOT_DISCUSSED
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NOT_DISCUSSED
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_DISCUSSED
Answer 74: NOT_DISCUSSED
Answer 75: NOT_DISCUSSED
Answer 76: NOT_DISCUSSED
Answer 77: NOT_DISCUSSED
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_94
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Data Protection Commissioner
Answer 3: NO
Answer 4: 2023
Answer 5: 0
Answer 6: 1
Answer 7: Bus operator
Answer 8: PRIVATE
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: OTHER
Answer 13: transportation;public_transit
Answer 14: EMPLOYEE_MONITORING
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NO
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: EMPLOYEES
Answer 30: NOT_DISCUSSED
Answer 31: INVALID
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: Controller claimed Article 6(1)(b) contract basis for processing employees' personal phone numbers. DPA found this invalid because other employees are not parties to employment contracts. DPA stated processing was not necessary or proportionate for business purposes.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: YES
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: Bus operator published employees' personal phone numbers on company intranet accessible to all bus drivers. Controller claimed Article 6(1)(b) contract basis but DPA found this invalid as other employees are not parties to employment contracts. DPA found processing violated necessity requirement of Working Life Data Protection Act. DPA issued reprimand and compliance order.
Answer 76: NOT_DISCUSSED
Answer 77: 6
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_95
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Deputy Data Protection Commissioner
Answer 3: NO
Answer 4: 2023
Answer 5: 0
Answer 6: 1
Answer 7: First aid training organizer
Answer 8: PRIVATE
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: EDUCATION
Answer 13: NOT_APPLICABLE
Answer 14: RECRUITMENT_AND_HR
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NO
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: BREACHED
Answer 24: NOT_DISCUSSED
Answer 25: BREACHED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: VALID
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: Controller claimed contract basis under Article 6(1)(b); DPA found this valid as data subject registered and participated in training; legitimate interest basis was mentioned but not assessed as contract basis was sufficient.
Answer 37: YES
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: YES
Answer 48: YES
Answer 49: NO
Answer 50: YES
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: Guidelines 01/2022 on data subject rights – Right of access
Answer 75: Data controller required signed request forms and ID copies for all access requests, violating data minimization. Controller failed to delete customer data after defined retention periods. DPA ordered compliance with access request, policy changes for identification procedures, and deletion of overdue data.
Answer 76: NOT_DISCUSSED
Answer 77: 5;12;25
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_96
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Deputy Data Protection Commissioner
Answer 3: NO
Answer 4: 2024
Answer 5: 8
Answer 6: 1
Answer 7: Registrar Insurance company
Answer 8: PRIVATE
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: FINANCIAL
Answer 13: NOT_APPLICABLE
Answer 14: NOT_DISCUSSED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NO
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: Data subject requested access to call recording and materials related to customer satisfaction survey. Controller initially provided transcription instead of electronic recording, then provided both after repeated request. Deputy DPA found controller complied with Articles 12(1) and 15(3) by assessing appropriate delivery format and providing both transcription and electronic recording. No violations found, no corrective measures issued.
Answer 76: NOT_DISCUSSED
Answer 77: NONE_VIOLATED
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_97
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Data Protection Commissioner's Office
Answer 3: NO
Answer 4: 2024
Answer 5: 0
Answer 6: 1
Answer 7: Suomen Golfliitto ry
Answer 8: NGO_OR_NONPROFIT
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: OTHER
Answer 13: sports;membership_organization
Answer 14: NOT_DISCUSSED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NO
Answer 18: YES
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: BREACHED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: YES
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: AGGRAVATING
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: AGGRAVATING
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: Finnish DPA investigated Finnish Golf Association's eBirdie system security following a complaint. Found weak authentication using predictable identifiers instead of passwords, allowing unauthorized access to personal data. Issued reprimand and compliance order for violating Articles 25(1) and 32(1)(b) GDPR regarding data protection by design and security measures.
Answer 76: NOT_DISCUSSED
Answer 77: 25;32
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: European Union_2
----- RESPONSE DELIMITER -----
Answer 1: NOT_DISCUSSED
Answer 2: NOT_DISCUSSED
Answer 3: NOT_DISCUSSED
Answer 4: NOT_DISCUSSED
Answer 5: NOT_DISCUSSED
Answer 6: NOT_DISCUSSED
Answer 7: NOT_DISCUSSED
Answer 8: NOT_DISCUSSED
Answer 9: NOT_DISCUSSED
Answer 10: NOT_DISCUSSED
Answer 11: NOT_DISCUSSED
Answer 12: NOT_DISCUSSED
Answer 13: NOT_DISCUSSED
Answer 14: NOT_DISCUSSED
Answer 15: NOT_DISCUSSED
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NOT_DISCUSSED
Answer 19: NOT_DISCUSSED
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NOT_DISCUSSED
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NOT_DISCUSSED
Answer 46: NOT_DISCUSSED
Answer 47: NOT_DISCUSSED
Answer 48: NOT_DISCUSSED
Answer 49: NOT_DISCUSSED
Answer 50: NOT_DISCUSSED
Answer 51: NOT_DISCUSSED
Answer 52: NOT_DISCUSSED
Answer 53: NOT_DISCUSSED
Answer 54: NOT_DISCUSSED
Answer 55: NOT_DISCUSSED
Answer 56: NOT_DISCUSSED
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NOT_DISCUSSED
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_DISCUSSED
Answer 74: NOT_DISCUSSED
Answer 75: NOT_DISCUSSED
Answer 76: NOT_DISCUSSED
Answer 77: NOT_DISCUSSED
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: European Union_4
----- RESPONSE DELIMITER -----
Answer 1: EU
Answer 2: European Data Protection Board
Answer 3: YES
Answer 4: 2022
Answer 5: 0
Answer 6: 1
Answer 7: Meta IE
Answer 8: PRIVATE
Answer 9: VERY_LARGE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: DIGITAL_SERVICES
Answer 13: NOT_APPLICABLE
Answer 14: MARKETING;PROBLEMATIC_THIRD_PARTY_SHARING_STATED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NOT_DISCUSSED
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: INVALID
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: Meta IE claimed Article 6(1)(b) contract as legal basis for behavioral advertising; EDPB found this invalid as profiling was not necessary for contract performance; Controller switched from consent to contract basis when GDPR came into force
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: BREACHED
Answer 44: NOT_DISCUSSED
Answer 45: NOT_DISCUSSED
Answer 46: NOT_DISCUSSED
Answer 47: NOT_DISCUSSED
Answer 48: YES
Answer 49: NOT_DISCUSSED
Answer 50: NOT_DISCUSSED
Answer 51: NOT_DISCUSSED
Answer 52: NOT_DISCUSSED
Answer 53: YES
Answer 54: NOT_DISCUSSED
Answer 55: NOT_APPLICABLE
Answer 56: YES
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: AGGRAVATING
Answer 60: NEUTRAL
Answer 61: NEUTRAL
Answer 62: AGGRAVATING
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NEUTRAL
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: AGGRAVATING
Answer 70: YES
Answer 71: NOT_DISCUSSED
Answer 72: YES
Answer 73: LEAD
Answer 74: EDPB Guidelines on calculation of fines;EDPB Guidelines on Administrative Fines;WP29 Opinion 06/2014 on the notion of legitimate interests;WP29 Opinion 02/2010 on online behavioural advertising
Answer 75: EDPB binding decision regarding Meta IE's Facebook service;Found invalid legal basis under Article 6(1)(b) for behavioral advertising processing;Issued corrective measures including compliance order and increased fines;Case involved cross-border processing with IE SA as lead authority
