id,a1_country_code,a2_authority_name,a3_appellate_decision,a4_decision_year,a5_decision_month,a6_num_defendants,a7_defendant_name,a8_defendant_class,a9_enterprise_size,a10_gov_level,a11_defendant_role,a12_sector,a13_sector_other,a14_processing_contexts,a15_data_subject_complaint,a16_media_attention,a17_official_audit,a18_art33_discussed,a19_art33_breached,a20_breach_notification_effect,a53_fine_imposed,a54_fine_amount,a55_fine_currency,a71_first_violation,a72_cross_border_oss,a73_oss_role,a77_articles_breached
Germany_43,DE,Bremen State Commissioner for Data Protection and Freedom of Information,NO,2023,0,1,law firms entrusted with insolvency administration,PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,FINANCIAL,NOT_APPLICABLE,PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,5
Germany_44,DE,State Commissioner for Data Protection Lower Saxony,NO,2019,0,1,Volkswagen Aktiengesellschaft,PRIVATE,VERY_LARGE,NOT_APPLICABLE,CONTROLLER,MANUFACTURING,NOT_APPLICABLE,ARTIFICIAL_INTELLIGENCE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,1100000,EUR,NOT_DISCUSSED,YES,LEAD,13;28;30;35
France_1,FR,CNIL,NO,2023,0,1,NOT_DISCUSSED,PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,FINANCIAL,NOT_APPLICABLE,PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,NO,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,YES,CONCERNED,5;12;17
France_2,FR,National Commission for Information Technology and Liberties,NO,2023,9,1,National Institute of Demographic Studies (INED),PUBLIC,NOT_APPLICABLE,STATE,CONTROLLER,EDUCATION,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_DISCUSSED,NO,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED
France_3,FR,National Commission for Information Technology and Liberties,NO,2023,9,1,University of Bordeaux,PUBLIC,NOT_APPLICABLE,STATE,CONTROLLER,EDUCATION,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NONE_VIOLATED
France_5,FR,National Commission for Information Technology and Liberties,NO,2023,7,1,National Commission for Information Technology and Liberties,PUBLIC,NOT_APPLICABLE,STATE,NOT_MENTIONED,OTHER_PUBLIC_ADMIN,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_DISCUSSED
France_6,FR,National Commission for Information Technology and Liberties,NO,2022,11,1,ELECTRICITÉ DE FRANCE,PUBLIC,VERY_LARGE,STATE,CONTROLLER,UTILITIES,NOT_APPLICABLE,MARKETING;PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,600000,EUR,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,7;12;13;14;15;21;32
France_7,FR,National Commission for Computing and Liberties,NO,2022,12,1,MICROSOFT IRELAND OPERATIONS LIMITED,PRIVATE,VERY_LARGE,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,COOKIES,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,60000000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED
France_8,FR,National Commission for Computing and Liberties,NO,2020,0,1,[…],PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,RETAIL,NOT_APPLICABLE,COOKIES,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,YES,LEAD,44
France_9,FR,National Commission for Information Technology and Civil Liberties,NO,2019,11,1,Ministry of the Interior,PUBLIC,NOT_APPLICABLE,STATE,CONTROLLER,OTHER_PUBLIC_ADMIN,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED
France_10,FR,National Commission for Information Technology and Liberties,NO,2020,7,1,Ministry of Solidarity and Health,PUBLIC,NOT_APPLICABLE,STATE,CONTROLLER,HEALTH,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,5;13;28;35
France_11,FR,National Commission for Informatics and Freedoms,NO,2021,11,1,CLEARVIEW AI,PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,ARTIFICIAL_INTELLIGENCE;PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,YES,NOT_APPLICABLE,6;12;15;17
France_12,FR,National Commission for Informatics and Freedoms,NO,2021,10,1,FRANCETEST,PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,HEALTH,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_DISCUSSED,YES,YES,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,32
France_13,FR,National Commission for Information Technology and Civil Liberties,NO,2019,1,1,GOOGLE LLC,PRIVATE,VERY_LARGE,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,MARKETING;PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,YES,YES,NOT_APPLICABLE,NOT_DISCUSSED,YES,50000000,EUR,NOT_DISCUSSED,YES,NOT_APPLICABLE,6;12;13
France_14,FR,Commission nationale de l'informatique et des libertés,NO,2019,5,1,SERGIC,PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,HOUSING_TOURISM,NOT_APPLICABLE,PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,YES,YES,NOT_DISCUSSED,NOT_DISCUSSED,YES,400000,EUR,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,5;32
France_15,FR,National Commission for Information Technology and Civil Liberties,NO,2019,11,1,FUTURA INTERNATIONALE,PRIVATE,SME,NOT_APPLICABLE,CONTROLLER,OTHER,insulation;heat pumps;windows,MARKETING;PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,500000,EUR,YES_FIRST_TIME,NO,NOT_APPLICABLE,
France_16,FR,National Commission for Informatics and Freedoms,NO,2020,7,1,SPARTOO SAS,PRIVATE,SME,NOT_APPLICABLE,CONTROLLER,RETAIL,NOT_APPLICABLE,RECRUITMENT_AND_HR;PROBLEMATIC_THIRD_PARTY_SHARING_STATED,NO,NOT_DISCUSSED,YES,YES,NOT_DISCUSSED,NOT_DISCUSSED,YES,250000,EUR,YES_FIRST_TIME,YES,LEAD,5;13;32
France_17,FR,CNIL,NO,2020,11,1,CARREFOUR FRANCE,PRIVATE,VERY_LARGE,NOT_APPLICABLE,CONTROLLER,RETAIL,NOT_APPLICABLE,CUSTOMER_LOYALTY_CLUBS;PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,YES,YES,YES,NOT_DISCUSSED,YES,2250000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,
France_18,FR,National Commission for Informatics and Freedoms,NO,2020,11,1,CARREFOUR BANQUE,PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,FINANCIAL,NOT_APPLICABLE,CUSTOMER_LOYALTY_CLUBS;COOKIES,NO,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,800000,EUR,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,5;12;13
France_19,FR,National Commission for Informatics and Freedoms,NO,2020,12,2,GOOGLE LLC,PRIVATE,VERY_LARGE,NOT_APPLICABLE,JOINT_CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,COOKIES,NO,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,60000000,EUR,NOT_DISCUSSED,YES,LEAD,
France_20,FR,Commission Nationale de l'Informatique et des Libertés,NO,2020,12,1,AMAZON EUROPE CORE,PRIVATE,VERY_LARGE,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,COOKIES,NOT_DISCUSSED,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,35000000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED
France_21,FR,National Commission for Informatics and Freedoms,NO,2020,12,1,Mr. [...],INDIVIDUAL,NOT_APPLICABLE,NOT_APPLICABLE,CONTROLLER,HEALTH,NOT_APPLICABLE,NOT_DISCUSSED,NO,YES,YES,YES,YES,AGGRAVATING,YES,3000,EUR,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,32;33
France_22,FR,Commission nationale de l'informatique et des libertés,NO,2020,12,1,Monsieur [...],INDIVIDUAL,NOT_APPLICABLE,NOT_APPLICABLE,CONTROLLER,HEALTH,NOT_APPLICABLE,NOT_DISCUSSED,NO,YES,YES,YES,YES,AGGRAVATING,YES,6000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,
France_24,FR,National Commission for Informatics and Freedoms,NO,2020,12,1,NESTOR SAS,PRIVATE,SME,NOT_APPLICABLE,CONTROLLER,RETAIL,NOT_APPLICABLE,MARKETING;RECRUITMENT_AND_HR,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,20000,EUR,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,L.34-5;12;13;15;32
France_25,FR,CNIL,NO,2020,5,1,Ministry of Solidarity and Health,PUBLIC,NOT_APPLICABLE,STATE,CONTROLLER,HEALTH,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_DISCUSSED
France_26,FR,National Commission for Informatics and Freedoms,NO,2021,1,1,Ministry of the Interior,PUBLIC,NOT_APPLICABLE,STATE,CONTROLLER,OTHER_PUBLIC_ADMIN,NOT_APPLICABLE,CCTV,NO,YES,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,89;90;104
France_27,FR,National Commission for Informatics and Freedoms,NO,2021,4,2,GOOGLE IRELAND LIMITED,PRIVATE,VERY_LARGE,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,COOKIES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,100000,EUR,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_DISCUSSED
France_29,FR,Commission nationale de l'informatique et des libertés,NO,2021,7,1,SGAM AG2R LA MONDIALE,PRIVATE,VERY_LARGE,NOT_APPLICABLE,CONTROLLER,FINANCIAL,NOT_APPLICABLE,MARKETING,NO,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,1750000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,5;13;14
France_30,FR,National Commission for Information Technology and Liberties,NO,2021,7,1,company X,PRIVATE,VERY_LARGE,NOT_APPLICABLE,CONTROLLER,MANUFACTURING,NOT_APPLICABLE,PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,YES,YES,YES,NOT_DISCUSSED,NOT_DISCUSSED,YES,400000,EUR,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,14;28
France_31,FR,National Commission for Informatics and Freedoms,NO,2021,7,1,Société nouvelle de l'Anuaire Français,PRIVATE,SME,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,NOT_DISCUSSED,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,3000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,16;17;30;31
France_32,FR,National Commission for Informatics and Freedoms,NO,2021,10,1,Autonomous Paris Transport Authority,PUBLIC,NOT_APPLICABLE,NOT_APPLICABLE,CONTROLLER,OTHER_PUBLIC_ADMIN,NOT_APPLICABLE,RECRUITMENT_AND_HR,YES,NOT_DISCUSSED,YES,YES,NOT_DISCUSSED,NOT_DISCUSSED,YES,400000,EUR,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,5;32
France_33,FR,National Commission for Computing and Liberties,NO,2021,12,1,SLIMPAY,PRIVATE,SME,NOT_APPLICABLE,CONTROLLER,FINANCIAL,NOT_APPLICABLE,PROBLEMATIC_THIRD_PARTY_SHARING_STATED,NO,NOT_DISCUSSED,YES,YES,NOT_DISCUSSED,NOT_DISCUSSED,YES,180000,EUR,NOT_DISCUSSED,YES,LEAD,28;32;34
France_34,FR,National Commission for Informatics and Freedoms,NO,2021,12,1,FREE MOBILE,PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,TELECOM,NOT_APPLICABLE,MARKETING;RECRUITMENT_AND_HR,YES,NOT_DISCUSSED,YES,YES,NOT_DISCUSSED,NOT_DISCUSSED,YES,300000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,12;15;21;25;32
France_35,FR,CNIL,NO,2021,12,1,,PRIVATE,SME,NOT_APPLICABLE,CONTROLLER,RETAIL,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,120000,EUR,YES_FIRST_TIME,YES,LEAD,5;13;17;28;32
France_36,FR,National Commission for Computing and Liberties,NO,2021,12,2,GOOGLE LLC,PRIVATE,VERY_LARGE,NOT_APPLICABLE,JOINT_CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,COOKIES,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,90000000,EUR,NO_REPEAT_OFFENDER,YES,NOT_APPLICABLE,82
France_37,FR,National Commission for Information Technology and Freedoms,NO,2022,4,1,DEDALUS BIOLOGIE,PRIVATE,SME,NOT_APPLICABLE,PROCESSOR,HEALTH,NOT_APPLICABLE,PROBLEMATIC_THIRD_PARTY_SHARING_STATED,NO,YES,YES,YES,NOT_DISCUSSED,NOT_DISCUSSED,YES,1500000,EUR,YES_FIRST_TIME,NO,NOT_APPLICABLE,28;29;32
France_38,FR,National Commission for Computing and Liberties,NO,2022,6,1,TOTALENERGIES ELECTRICITÉ ET GAZ FRANCE,PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,UTILITIES,NOT_APPLICABLE,MARKETING;RECRUITMENT_AND_HR,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,1000000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,12;14;15;21
France_39,FR,National Commission for Computing and Liberties,NO,2022,8,1,ACCOR SA,PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,HOUSING_TOURISM,NOT_APPLICABLE,MARKETING;CUSTOMER_LOYALTY_CLUBS,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,600000,EUR,NOT_DISCUSSED,YES,LEAD,12;13;15;21;32
France_40,FR,National Commission for Computing and Liberties,NO,2022,9,1,GIE INFOGREFFE,PUBLIC,NOT_APPLICABLE,JUDICIAL,CONTROLLER,OTHER_PUBLIC_ADMIN,NOT_APPLICABLE,NOT_DISCUSSED,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,250000,EUR,NOT_DISCUSSED,YES,LEAD,5;32
France_42,FR,Commission nationale de l'informatique et des libertés,NO,2022,11,1,DISCORD INC,PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,800000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,5;13;25;32;35
France_43,FR,Commission nationale de l'informatique et des libertés,NO,2022,11,1,FREE,PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,TELECOM,NOT_APPLICABLE,MARKETING;RECRUITMENT_AND_HR,YES,NOT_DISCUSSED,YES,YES,YES,NOT_DISCUSSED,YES,300000,EUR,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,12;15;17;32;33
France_44,FR,Commission nationale de l'informatique et des libertés,NO,2022,12,1,LUSHA SYSTEMS INC,PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NONE_VIOLATED
France_45,FR,Commission nationale de l'informatique et des libertés,NO,2022,12,1,APPLE DISTRIBUTION INTERNATIONAL,PRIVATE,VERY_LARGE,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,MARKETING,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,8000000,EUR,NOT_DISCUSSED,YES,CONCERNED,NOT_DISCUSSED
France_48,FR,National Commission for Computing and Liberties,NO,2023,6,1,CRITEO SA,PRIVATE,LARGE,NOT_APPLICABLE,JOINT_CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,COOKIES;PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,40000000,EUR,NOT_DISCUSSED,YES,LEAD,7;12;13;15;17;26
France_49,FR,National Commission for Information Technology and Freedoms,NO,2023,9,1,VOODOO,PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,COOKIES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_DISCUSSED
France_50,FR,National Commission for Information Technology and Freedoms,NO,2023,10,1,GROUPE CANAL +,PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,MEDIA,NOT_APPLICABLE,MARKETING;PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,YES,YES,YES,NOT_DISCUSSED,YES,600000,EUR,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,7;12;13;14;15;28;32;33
France_51,FR,National Commission for Information Technology and Liberties,NO,2023,11,2,Ministry of Transformation and Public Service,PUBLIC,NOT_APPLICABLE,STATE,JOINT_CONTROLLER,OTHER_PUBLIC_ADMIN,NOT_APPLICABLE,NOT_DISCUSSED,YES,YES,NO,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,5
France_52,FR,National Commission for Information Technology and Freedoms,NO,2023,12,1,municipality of KOUROU,PUBLIC,NOT_APPLICABLE,MUNICIPAL,CONTROLLER,OTHER_PUBLIC_ADMIN,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_DISCUSSED,NO,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,5000,EUR,NO_REPEAT_OFFENDER,NO,NOT_APPLICABLE,31;37
France_53,FR,National Commission for Information Technology and Liberties,NO,2023,12,1,AMAZON FRANCE LOGISTIQUE,PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,RETAIL,NOT_APPLICABLE,EMPLOYEE_MONITORING,NO,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,32000000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,5;6;12;13;32
France_54,FR,National Commission for Information Technology and Freedoms,NO,2023,12,1,NS CARDS FRANCE,PRIVATE,SME,NOT_APPLICABLE,CONTROLLER,FINANCIAL,NOT_APPLICABLE,COOKIES,NOT_DISCUSSED,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,105000,EUR,NOT_DISCUSSED,YES,LEAD,
France_55,FR,National Commission for Information Technology and Freedoms,NO,2023,12,1,YAHOO EMEA LIMITED,PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,COOKIES,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,10000000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED
France_56,FR,National Commission for Information Technology and Liberties,NO,2023,12,1,TAGADAMEDIA,PRIVATE,SME,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,MARKETING,NO,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,75000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,6;30
France_57,FR,National Commission for Information Technology and Liberties,NO,2023,6,1,Ministry of the Interior and Overseas,PUBLIC,NOT_APPLICABLE,STATE,CONTROLLER,OTHER_PUBLIC_ADMIN,NOT_APPLICABLE,CCTV,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_DISCUSSED
France_58,FR,National Commission for Information Technology and Liberties,NO,2023,7,1,Brain and Spinal Cord Institute,OTHER,NOT_APPLICABLE,NOT_APPLICABLE,CONTROLLER,HEALTH,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NONE_VIOLATED
France_59,FR,National Commission for Information Technology and Liberties,NO,2023,7,1,National Commission for Information Technology and Liberties,PUBLIC,NOT_APPLICABLE,STATE,NOT_MENTIONED,HEALTH,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_DISCUSSED
France_60,FR,National Commission for Information Technology and Freedoms,NO,2024,1,1,DE PARTICULIER A PARTICULIER – EDITIONS NERESSIS,PRIVATE,SME,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,RECRUITMENT_AND_HR;MARKETING,NO,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,100000,EUR,YES_FIRST_TIME,YES,LEAD,5;13;28;32
France_61,FR,National Commission for Information Technology and Freedoms,NO,2024,1,1,FORIOU,PRIVATE,SME,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,MARKETING;PROBLEMATIC_THIRD_PARTY_SHARING_STATED,NO,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,310000,EUR,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,6
France_62,FR,National Commission for Information Technology and Freedoms,NO,2024,4,1,HUBSIDE.STORE,PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,RETAIL,NOT_APPLICABLE,MARKETING;PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,525000,EUR,NOT_DISCUSSED,YES,LEAD,6;14;L.34-5
France_63,FR,National Commission for Informatics and Liberties,NO,2024,9,1,CEGEDIM SANTÉ,PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,HEALTH,NOT_APPLICABLE,PROBLEMATIC_THIRD_PARTY_SHARING_STATED,NO,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,800000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,5;66
France_66,FR,Commission nationale de l'informatique et des libertés,NO,2024,9,1,KASPR,PRIVATE,SME,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,240000,EUR,NOT_DISCUSSED,YES,LEAD,5;6;12;14;15
France_68,FR,National Commission for Information Technology and Civil Liberties,NO,2025,5,1,CALOGA,PRIVATE,SME,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,MARKETING;PROBLEMATIC_THIRD_PARTY_SHARING_STATED,NO,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,YES,80000,EUR,NOT_DISCUSSED,NO,NOT_APPLICABLE,5;6;L.34-5
France_69,FR,CNIL,NO,2020,0,2,NOT_DISCUSSED,PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,RETAIL,NOT_APPLICABLE,PROBLEMATIC_THIRD_PARTY_SHARING_STATED,NO,NOT_DISCUSSED,YES,YES,NOT_DISCUSSED,NOT_DISCUSSED,YES,150000,EUR,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,32
Finland_1,FI,Data Protection Supervisor,NO,2023,0,1,NOT_DISCUSSED,PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,OTHER,website;forms;publishing,PROBLEMATIC_THIRD_PARTY_SHARING_STATED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,5;12
